Game_ID,Away_Team,Home_Team,Date,Ref_Crew,Accepted_Count,Yards,Away_Count,Away_Yards,Home_Count,Home_Yards,Total_Flags,Week,Year
2073,N.Y. Jets,Oakland,9/17/2017,Jeff Triplette,14,126,5,47,9,79,14,2,2017
2074,Dallas,Denver,9/17/2017,Brad Allen,16,130,8,69,8,61,20,2,2017
2075,Washington,LA Rams,9/17/2017,Jerome Boger,11,100,4,25,7,75,18,2,2017
2076,San Francisco,Seattle,9/17/2017,Bill Vinovich,15,137,6,66,9,71,17,2,2017
2077,Green Bay,Atlanta,9/17/2017,Walt Anderson,16,104,10,70,6,34,19,2,2017
2078,Detroit,N.Y. Giants,9/18/2017,John Parry,13,100,6,50,7,50,14,2,2017
2079,LA Rams,San Francisco,9/21/2017,Jeff Triplette,17,107,7,52,10,55,20,3,2017
2080,Baltimore,Jacksonville,9/24/2017,Pete Morelli,19,158,10,88,9,70,21,3,2017
2081,Denver,Buffalo,9/24/2017,Carl Cheffers,18,148,10,79,8,69,19,3,2017
2082,New Orleans,Carolina,9/24/2017,Bill Vinovich,2,15,1,10,1,5,3,3,2017
2083,Pittsburgh,Chicago,9/24/2017,Clete Blakeman,16,113,6,40,10,73,19,3,2017
2084,Atlanta,Detroit,9/24/2017,Walt Coleman,17,166,8,68,9,98,21,3,2017
2085,Cleveland,Indianapolis,9/24/2017,Ed Hochuli,21,212,10,113,11,99,22,3,2017
2086,Tampa Bay,Minnesota,9/24/2017,John Hussey,12,90,7,37,5,53,18,3,2017
2087,Houston,New England,9/24/2017,John Parry,15,129,10,60,5,69,17,3,2017
2088,Miami,N.Y. Jets,9/24/2017,Terry McAulay,18,145,8,51,10,94,21,3,2017
2089,N.Y. Giants,Philadelphia,9/24/2017,Jerome Boger,19,240,10,137,9,103,22,3,2017
2090,Seattle,Tennessee,9/24/2017,Ron Torbert,16,143,11,98,5,45,27,3,2017
2091,Cincinnati,Green Bay,9/24/2017,Gene Steratore,11,101,7,68,4,33,13,3,2017
2092,Kansas City,LA Chargers,9/24/2017,Walt Anderson,21,183,13,122,8,61,25,3,2017
2093,Oakland,Washington,9/24/2017,Tony Corrente,14,112,4,35,10,77,17,3,2017
2094,Dallas,Arizona,9/25/2017,Craig Wrolstad,15,126,9,76,6,50,17,3,2017
2095,Chicago,Green Bay,9/28/2017,John Hussey,15,117,8,62,7,55,18,4,2017
2096,New Orleans,Miami,10/1/2017,Ed Hochuli,19,161,8,71,11,90,26,4,2017
2097,Buffalo,Atlanta,10/1/2017,Terry McAulay,13,100,9,55,4,45,15,4,2017
2098,Pittsburgh,Baltimore,10/1/2017,Walt Anderson,14,115,8,60,6,55,18,4,2017
2099,Cincinnati,Cleveland,10/1/2017,Ron Torbert,12,94,8,66,4,28,14,4,2017
2100,LA Rams,Dallas,10/1/2017,Clete Blakeman,11,86,7,41,4,45,15,4,2017
2101,Tennessee,Houston,10/1/2017,Jeff Triplette,9,108,6,88,3,20,14,4,2017
2102,Detroit,Minnesota,10/1/2017,Bill Vinovich,8,70,6,60,2,10,9,4,2017
2103,Carolina,New England,10/1/2017,Jerome Boger,8,88,1,33,7,55,9,4,2017
2104,Jacksonville,N.Y. Jets,10/1/2017,Gene Steratore,16,117,6,47,10,70,17,4,2017
2105,San Francisco,Arizona,10/1/2017,Tony Corrente,23,193,13,113,10,80,26,4,2017
2106,Philadelphia,LA Chargers,10/1/2017,Carl Cheffers,18,97,9,58,9,39,20,4,2017
2107,N.Y. Giants,Tampa Bay,10/1/2017,Craig Wrolstad,5,19,1,0,4,19,10,4,2017
2108,Oakland,Denver,10/1/2017,John Parry,13,115,7,75,6,40,18,4,2017
2109,Indianapolis,Seattle,10/1/2017,Brad Allen,11,76,5,31,6,45,15,4,2017
2110,Washington,Kansas City,10/2/2017,Walt Coleman,10,59,7,44,3,15,12,4,2017
2111,New England,Tampa Bay,10/5/2017,Carl Cheffers,21,178,12,108,9,70,22,5,2017
2112,Buffalo,Cincinnati,10/8/2017,Pete Morelli,12,142,6,71,6,71,13,5,2017
2113,N.Y. Jets,Cleveland,10/8/2017,Walt Anderson,15,140,9,80,6,60,17,5,2017
2114,Carolina,Detroit,10/8/2017,Craig Wrolstad,12,110,11,100,1,10,18,5,2017
2115,San Francisco,Indianapolis,10/8/2017,Walt Coleman,17,139,10,77,7,62,18,5,2017
2116,Tennessee,Miami,10/8/2017,Bill Vinovich,16,100,11,77,5,23,19,5,2017
2117,LA Chargers,N.Y. Giants,10/8/2017,Jeff Triplette,21,154,11,87,10,67,27,5,2017
2118,Arizona,Philadelphia,10/8/2017,John Hussey,12,121,7,61,5,60,14,5,2017
2119,Jacksonville,Pittsburgh,10/8/2017,John Parry,9,56,4,19,5,37,11,5,2017
2120,Seattle,LA Rams,10/8/2017,Gene Steratore,12,85,7,40,5,45,14,5,2017
2121,Baltimore,Oakland,10/8/2017,Brad Allen,4,29,1,5,3,24,4,5,2017
2122,Green Bay,Dallas,10/8/2017,Terry McAulay,13,108,6,38,7,70,16,5,2017
2123,Kansas City,Houston,10/8/2017,Ron Torbert,13,123,6,64,7,59,17,5,2017
2124,Minnesota,Chicago,10/9/2017,Jerome Boger,17,124,9,69,8,55,20,5,2017
2125,Philadelphia,Carolina,10/12/2017,Pete Morelli,11,127,10,126,1,1,14,6,2017
2126,Miami,Atlanta,10/15/2017,John Hussey,10,115,4,42,6,73,13,6,2017
2127,Chicago,Baltimore,10/15/2017,Ed Hochuli,13,113,5,44,8,69,15,6,2017
2128,Cleveland,Houston,10/15/2017,Brad Allen,15,116,11,72,4,44,19,6,2017
2129,Green Bay,Minnesota,10/15/2017,Ron Torbert,15,157,8,92,7,65,17,6,2017
2130,Detroit,New Orleans,10/15/2017,Jeff Triplette,20,164,7,46,13,118,24,6,2017
2131,New England,N.Y. Jets,10/15/2017,Tony Corrente,12,114,6,45,6,69,14,6,2017
2132,San Francisco,Washington,10/15/2017,John Parry,12,83,7,40,5,43,13,6,2017
2133,Tampa Bay,Arizona,10/15/2017,Gene Steratore,16,110,9,49,7,61,19,6,2017
2134,LA Rams,Jacksonville,10/15/2017,Walt Coleman,12,110,7,70,5,40,13,6,2017
2135,Pittsburgh,Kansas City,10/15/2017,Carl Cheffers,13,105,6,57,7,48,15,6,2017
2136,LA Chargers,Oakland,10/15/2017,Clete Blakeman,9,72,4,32,5,40,10,6,2017
2137,N.Y. Giants,Denver,10/15/2017,Bill Vinovich,10,123,5,77,5,46,13,6,2017
2138,Indianapolis,Tennessee,10/16/2017,Walt Anderson,9,96,5,51,4,45,11,6,2017
2139,Kansas City,Oakland,10/19/2017,Craig Wrolstad,18,205,8,108,10,97,19,7,2017
2140,Tampa Bay,Buffalo,10/22/2017,Clete Blakeman,9,90,5,55,4,35,10,7,2017
2141,Carolina,Chicago,10/22/2017,Walt Anderson,9,75,4,35,5,40,10,7,2017
2142,Tennessee,Cleveland,10/22/2017,Terry McAulay,17,116,5,35,12,81,19,7,2017
2143,New Orleans,Green Bay,10/22/2017,Jerome Boger,15,134,7,80,8,54,20,7,2017
2144,Jacksonville,Indianapolis,10/22/2017,Jeff Triplette,9,89,4,34,5,55,11,7,2017
2145,Arizona,LA Rams,10/22/2017,Brad Allen,16,110,10,65,6,45,20,7,2017
2146,N.Y. Jets,Miami,10/22/2017,Walt Coleman,21,200,12,124,9,76,25,7,2017
2147,Baltimore,Minnesota,10/22/2017,Carl Cheffers,7,62,3,15,4,47,8,7,2017
2148,Cincinnati,Pittsburgh,10/22/2017,Bill Vinovich,6,59,5,54,1,5,6,7,2017
2149,Dallas,San Francisco,10/22/2017,Ron Torbert,7,58,5,36,2,22,11,7,2017
2150,Denver,LA Chargers,10/22/2017,John Hussey,19,149,10,68,9,81,20,7,2017
2151,Seattle,N.Y. Giants,10/22/2017,Tony Corrente,22,138,15,110,7,28,23,7,2017
2152,Atlanta,New England,10/22/2017,Gene Steratore,14,105,6,40,8,65,17,7,2017
2153,Washington,Philadelphia,10/23/2017,Ed Hochuli,14,110,5,55,9,55,16,7,2017
2154,Miami,Baltimore,10/26/2017,John Parry,12,83,7,43,5,40,17,8,2017
2155,Minnesota,Cleveland,10/29/2017,Jeff Triplette,10,132,5,58,5,74,13,8,2017
2156,Oakland,Buffalo,10/29/2017,Ed Hochuli,17,145,6,50,11,95,18,8,2017
2157,Indianapolis,Cincinnati,10/29/2017,Jerome Boger,12,99,7,45,5,54,14,8,2017
2158,LA Chargers,New England,10/29/2017,Pete Morelli,16,157,10,77,6,80,19,8,2017
2159,Chicago,New Orleans,10/29/2017,Carl Cheffers,11,82,4,31,7,51,15,8,2017
2160,Atlanta,N.Y. Jets,10/29/2017,Craig Wrolstad,12,118,6,68,6,50,15,8,2017
2161,San Francisco,Philadelphia,10/29/2017,Clete Blakeman,10,104,6,69,4,35,12,8,2017
2162,Carolina,Tampa Bay,10/29/2017,Walt Coleman,11,106,5,51,6,55,12,8,2017
2163,Houston,Seattle,10/29/2017,Terry McAulay,18,213,8,93,10,120,22,8,2017
2164,Dallas,Washington,10/29/2017,Walt Anderson,13,121,8,89,5,32,14,8,2017
2165,Pittsburgh,Detroit,10/29/2017,John Hussey,11,94,5,37,6,57,12,8,2017
2166,Denver,Kansas City,10/30/2017,Tony Corrente,14,122,7,53,7,69,18,8,2017
2167,Buffalo,N.Y. Jets,11/2/2017,Jerome Boger,21,165,11,99,10,66,26,9,2017
2168,Atlanta,Carolina,11/5/2017,Tony Corrente,13,99,8,70,5,29,15,9,2017
2169,Indianapolis,Houston,11/5/2017,John Parry,13,142,6,68,7,74,16,9,2017
2170,Cincinnati,Jacksonville,11/5/2017,Brad Allen,13,128,8,78,5,50,17,9,2017
2171,Tampa Bay,New Orleans,11/5/2017,Bill Vinovich,11,78,7,50,4,28,11,9,2017
2172,LA Rams,N.Y. Giants,11/5/2017,Ed Hochuli,10,107,6,55,4,52,10,9,2017
2173,Denver,Philadelphia,11/5/2017,Gene Steratore,19,140,14,105,5,35,22,9,2017
2174,Baltimore,Tennessee,11/5/2017,John Hussey,9,78,6,39,3,39,12,9,2017
2175,Arizona,San Francisco,11/5/2017,Craig Wrolstad,10,78,2,25,8,53,14,9,2017
2176,Washington,Seattle,11/5/2017,Ron Torbert,23,200,7,62,16,138,25,9,2017
2177,Kansas City,Dallas,11/5/2017,Pete Morelli,13,117,8,52,5,65,13,9,2017
2178,Oakland,Miami,11/5/2017,Terry McAulay,21,212,10,105,11,107,22,9,2017
2179,Detroit,Green Bay,11/6/2017,Clete Blakeman,4,39,2,19,2,20,5,9,2017
2180,Seattle,Arizona,11/9/2017,Walt Anderson,21,166,12,108,9,58,23,10,2017
2181,New Orleans,Buffalo,11/12/2017,Terry McAulay,12,97,4,41,8,56,17,10,2017
2182,Green Bay,Chicago,11/12/2017,Tony Corrente,13,113,5,35,8,78,17,10,2017
2183,Cleveland,Detroit,11/12/2017,Carl Cheffers,14,141,7,60,7,81,16,10,2017
2184,Pittsburgh,Indianapolis,11/12/2017,Clete Blakeman,18,152,9,70,9,82,19,10,2017
2185,LA Chargers,Jacksonville,11/12/2017,Ron Torbert,16,183,7,77,9,106,21,10,2017
2186,N.Y. Jets,Tampa Bay,11/12/2017,Brad Allen,14,127,8,77,6,50,15,10,2017
2187,Cincinnati,Tennessee,11/12/2017,Jeff Triplette,17,139,12,84,5,55,19,10,2017
2188,Minnesota,Washington,11/12/2017,Bill Vinovich,5,55,3,40,2,15,5,10,2017
2189,Houston,LA Rams,11/12/2017,Pete Morelli,18,146,8,60,10,86,19,10,2017
2190,Dallas,Atlanta,11/12/2017,Ed Hochuli,10,89,5,54,5,35,16,10,2017
2191,N.Y. Giants,San Francisco,11/12/2017,Jerome Boger,10,79,4,35,6,44,13,10,2017
2192,New England,Denver,11/12/2017,Walt Coleman,6,33,1,5,5,28,9,10,2017
2193,Miami,Carolina,11/13/2017,Gene Steratore,13,94,7,57,6,37,14,10,2017
2194,Tennessee,Pittsburgh,11/16/2017,Ron Torbert,16,126,9,65,7,61,18,11,2017
2195,Detroit,Chicago,11/19/2017,Brad Allen,11,113,6,49,5,64,11,11,2017
2196,Jacksonville,Cleveland,11/19/2017,Pete Morelli,6,40,6,40,0,0,7,11,2017
2197,Baltimore,Green Bay,11/19/2017,Jeff Triplette,8,83,3,30,5,53,8,11,2017
2198,Arizona,Houston,11/19/2017,Ed Hochuli,16,132,10,90,6,42,21,11,2017
2199,LA Rams,Minnesota,11/19/2017,Walt Anderson,15,125,8,60,7,65,18,11,2017
2200,Washington,New Orleans,11/19/2017,Walt Coleman,16,121,9,67,7,54,17,11,2017
2201,Kansas City,N.Y. Giants,11/19/2017,Gene Steratore,14,135,9,87,5,48,16,11,2017
2202,Buffalo,LA Chargers,11/19/2017,John Parry,7,61,6,48,1,13,8,11,2017
2203,Cincinnati,Denver,11/19/2017,Craig Wrolstad,8,64,3,14,5,50,8,11,2017
2204,New England,Oakland,11/19/2017,John Hussey,10,76,2,10,8,66,10,11,2017
2205,Philadelphia,Dallas,11/19/2017,Bill Vinovich,5,40,3,30,2,10,6,11,2017
2206,Tampa Bay,Miami,11/19/2017,Tony Corrente,26,205,9,82,17,123,30,11,2017
2207,Atlanta,Seattle,11/20/2017,Carl Cheffers,16,175,7,69,9,106,21,11,2017
2208,Minnesota,Detroit,11/23/2017,Tony Corrente,17,128,9,74,8,54,22,12,2017
2209,LA Chargers,Dallas,11/23/2017,Jerome Boger,12,116,5,56,7,60,14,12,2017
2210,N.Y. Giants,Washington,11/23/2017,Terry McAulay,14,134,6,79,8,55,19,12,2017
2211,Tampa Bay,Atlanta,11/26/2017,Jeff Triplette,6,57,2,15,4,42,6,12,2017
2212,Cleveland,Cincinnati,11/26/2017,John Hussey,11,104,7,69,4,35,12,12,2017
2213,Tennessee,Indianapolis,11/26/2017,Craig Wrolstad,11,82,2,15,9,67,11,12,2017
2214,Buffalo,Kansas City,11/26/2017,Bill Vinovich,12,100,6,50,6,50,12,12,2017
2215,Miami,New England,11/26/2017,Ron Torbert,13,122,6,52,7,70,15,12,2017
2216,Carolina,N.Y. Jets,11/26/2017,Carl Cheffers,17,152,10,84,7,68,17,12,2017
2217,Chicago,Philadelphia,11/26/2017,Walt Coleman,20,126,9,56,11,70,20,12,2017
2218,New Orleans,LA Rams,11/26/2017,John Parry,16,202,7,112,9,90,20,12,2017
2219,Seattle,San Francisco,11/26/2017,Pete Morelli,13,109,6,35,7,74,15,12,2017
2220,Jacksonville,Arizona,11/26/2017,Clete Blakeman,15,143,5,45,10,98,15,12,2017
2221,Denver,Oakland,11/26/2017,Walt Anderson,16,143,9,75,7,68,20,12,2017
2222,Green Bay,Pittsburgh,11/26/2017,Ed Hochuli,8,72,3,27,5,45,13,12,2017
2223,Houston,Baltimore,11/27/2017,Brad Allen,13,125,6,36,7,89,16,12,2017
2224,Washington,Dallas,11/30/2017,Craig Wrolstad,10,68,7,43,3,25,12,13,2017
2225,Minnesota,Atlanta,12/3/2017,Brad Allen,13,106,6,51,7,55,15,13,2017
2226,Detroit,Baltimore,12/3/2017,Jerome Boger,8,70,6,45,2,25,11,13,2017
2227,New England,Buffalo,12/3/2017,Gene Steratore,12,100,9,66,3,34,18,13,2017
2228,San Francisco,Chicago,12/3/2017,Ed Hochuli,12,82,8,53,4,29,14,13,2017
2229,Tampa Bay,Green Bay,12/3/2017,Terry McAulay,15,121,8,74,7,47,19,13,2017
2230,Indianapolis,Jacksonville,12/3/2017,Bill Vinovich,10,86,4,31,6,55,14,13,2017
2231,Denver,Miami,12/3/2017,Carl Cheffers,16,142,9,57,7,85,21,13,2017
2232,Carolina,New Orleans,12/3/2017,John Hussey,13,122,6,54,7,68,16,13,2017
2233,Kansas City,N.Y. Jets,12/3/2017,John Parry,13,70,8,30,5,40,13,13,2017
2234,Houston,Tennessee,12/3/2017,Clete Blakeman,18,148,11,85,7,63,22,13,2017
2235,Cleveland,LA Chargers,12/3/2017,Walt Coleman,9,86,4,24,5,62,10,13,2017
2236,LA Rams,Arizona,12/3/2017,Ron Torbert,11,61,7,36,4,25,14,13,2017
2237,N.Y. Giants,Oakland,12/3/2017,Pete Morelli,7,47,1,5,6,42,9,13,2017
2238,Philadelphia,Seattle,12/3/2017,Tony Corrente,12,110,7,64,5,46,14,13,2017
2239,Pittsburgh,Cincinnati,12/4/2017,Walt Anderson,20,239,7,66,13,173,23,13,2017
2240,New Orleans,Atlanta,12/7/2017,Clete Blakeman,15,122,11,87,4,35,18,14,2017
2241,Indianapolis,Buffalo,12/10/2017,Brad Allen,4,30,2,20,2,10,5,14,2017
2242,Minnesota,Carolina,12/10/2017,Terry McAulay,8,78,2,30,6,48,9,14,2017
2243,Chicago,Cincinnati,12/10/2017,John Parry,17,130,10,74,7,56,18,14,2017
2244,Green Bay,Cleveland,12/10/2017,Bill Vinovich,9,65,3,20,6,45,9,14,2017
2245,San Francisco,Houston,12/10/2017,John Hussey,19,169,11,87,8,82,23,14,2017
2246,Seattle,Jacksonville,12/10/2017,Gene Steratore,13,121,6,73,7,48,22,14,2017
2247,Oakland,Kansas City,12/10/2017,Carl Cheffers,14,108,7,39,7,69,14,14,2017
2248,Detroit,Tampa Bay,12/10/2017,Ed Hochuli,15,170,8,105,7,65,16,14,2017
2249,Tennessee,Arizona,12/10/2017,Jerome Boger,11,78,6,48,5,30,15,14,2017
2250,N.Y. Jets,Denver,12/10/2017,Tony Corrente,7,41,4,20,3,21,10,14,2017
2251,Washington,LA Chargers,12/10/2017,Jeff Triplette,9,88,4,48,5,40,14,14,2017
2252,Philadelphia,LA Rams,12/10/2017,Craig Wrolstad,17,169,10,67,7,102,17,14,2017
2253,Dallas,N.Y. Giants,12/10/2017,Walt Anderson,15,120,8,51,7,69,15,14,2017
2254,Baltimore,Pittsburgh,12/10/2017,Walt Coleman,11,136,5,35,6,101,18,14,2017
2255,New England,Miami,12/11/2017,Pete Morelli,17,180,9,78,8,102,19,14,2017
2256,Denver,Indianapolis,12/14/2017,Terry McAulay,16,119,12,80,4,39,19,15,2017
2257,Chicago,Detroit,12/16/2017,Jeff Triplette,21,155,13,97,8,58,22,15,2017
2258,LA Chargers,Kansas City,12/16/2017,Walt Anderson,16,132,9,61,7,71,19,15,2017
2259,Miami,Buffalo,12/17/2017,Jerome Boger,10,88,7,60,3,28,13,15,2017
2260,Green Bay,Carolina,12/17/2017,Craig Wrolstad,11,68,6,28,5,40,15,15,2017
2261,Baltimore,Cleveland,12/17/2017,Clete Blakeman,13,92,7,57,6,35,14,15,2017
2262,Houston,Jacksonville,12/17/2017,Carl Cheffers,22,181,14,127,8,54,26,15,2017
2263,Cincinnati,Minnesota,12/17/2017,Walt Coleman,16,137,5,44,11,93,16,15,2017
2264,N.Y. Jets,New Orleans,12/17/2017,Ron Torbert,16,142,8,50,8,92,17,15,2017
2265,Philadelphia,N.Y. Giants,12/17/2017,Brad Allen,12,111,7,44,5,67,16,15,2017
2266,Arizona,Washington,12/17/2017,Pete Morelli,15,153,8,71,7,82,15,15,2017
2267,LA Rams,Seattle,12/17/2017,Ed Hochuli,12,85,3,25,9,60,18,15,2017
2268,New England,Pittsburgh,12/17/2017,Tony Corrente,8,67,2,4,6,63,8,15,2017
2269,Tennessee,San Francisco,12/17/2017,John Parry,10,92,3,22,7,70,11,15,2017
2270,Dallas,Oakland,12/17/2017,Gene Steratore,21,205,7,100,14,105,23,15,2017
2271,Atlanta,Tampa Bay,12/18/2017,John Hussey,13,113,6,60,7,53,14,15,2017
2272,Indianapolis,Baltimore,12/23/2017,Tony Corrente,7,44,2,19,5,25,8,16,2017
2273,Minnesota,Green Bay,12/23/2017,Carl Cheffers,8,89,2,10,6,79,10,16,2017
2274,Tampa Bay,Carolina,12/24/2017,Jerome Boger,18,122,12,72,6,50,21,16,2017
2275,Cleveland,Chicago,12/24/2017,Terry McAulay,12,85,8,60,4,25,14,16,2017
2276,Detroit,Cincinnati,12/24/2017,Gene Steratore,14,134,9,74,5,60,14,16,2017
2277,Miami,Kansas City,12/24/2017,Jeff Triplette,16,115,11,75,5,40,17,16,2017
2278,Buffalo,New England,12/24/2017,Craig Wrolstad,6,93,4,83,2,10,9,16,2017
2279,Atlanta,New Orleans,12/24/2017,Pete Morelli,13,121,10,91,3,30,16,16,2017
2280,LA Chargers,N.Y. Jets,12/24/2017,Clete Blakeman,13,114,8,80,5,34,16,16,2017
2281,LA Rams,Tennessee,12/24/2017,Brad Allen,10,98,5,44,5,54,14,16,2017
2282,Denver,Washington,12/24/2017,Ed Hochuli,9,65,3,30,6,35,10,16,2017
2283,Jacksonville,San Francisco,12/24/2017,Walt Anderson,20,167,12,99,8,68,20,16,2017
2284,N.Y. Giants,Arizona,12/24/2017,John Parry,16,146,10,101,6,45,19,16,2017
2285,Seattle,Dallas,12/24/2017,John Hussey,18,217,11,142,7,75,19,16,2017
2286,Pittsburgh,Houston,12/25/2017,Bill Vinovich,11,104,4,24,7,80,13,16,2017
2287,Oakland,Philadelphia,12/25/2017,Ron Torbert,15,110,7,50,8,60,17,16,2017
2288,Carolina,Atlanta,12/31/2017,Bill Vinovich,12,95,5,35,7,60,12,17,2017
2289,Cincinnati,Baltimore,12/31/2017,Ron Torbert,11,107,6,60,5,47,15,17,2017
2290,Green Bay,Detroit,12/31/2017,Pete Morelli,13,130,8,68,5,62,14,17,2017
2291,Houston,Indianapolis,12/31/2017,Gene Steratore,11,54,7,34,4,20,15,17,2017
2292,Buffalo,Miami,12/31/2017,Jeff Triplette,20,190,6,45,14,145,26,17,2017
2293,Chicago,Minnesota,12/31/2017,Craig Wrolstad,22,219,10,116,12,103,23,17,2017
2294,N.Y. Jets,New England,12/31/2017,Brad Allen,13,133,9,84,4,49,14,17,2017
2295,Washington,N.Y. Giants,12/31/2017,John Hussey,7,60,4,35,3,25,7,17,2017
2296,Dallas,Philadelphia,12/31/2017,John Parry,14,113,7,64,7,49,16,17,2017
2297,Cleveland,Pittsburgh,12/31/2017,Jerome Boger,12,92,9,77,3,15,13,17,2017
2298,New Orleans,Tampa Bay,12/31/2017,Walt Anderson,9,53,7,38,2,15,10,17,2017
2299,Jacksonville,Tennessee,12/31/2017,Tony Corrente,8,56,6,41,2,15,8,17,2017
2300,Kansas City,Denver,12/31/2017,Clete Blakeman,8,70,4,40,4,30,10,17,2017
2301,Oakland,LA Chargers,12/31/2017,Ed Hochuli,13,150,6,85,7,65,15,17,2017
2302,San Francisco,LA Rams,12/31/2017,Terry McAulay,10,69,4,23,6,46,11,17,2017
2303,Arizona,Seattle,12/31/2017,Walt Coleman,12,125,4,25,8,100,15,17,2017
2304,Atlanta,Philadelphia,9/6/2018,John Hussey,26,236,15,135,11,101,28,1,2018
2305,Buffalo,Baltimore,9/9/2018,Shawn Hochuli,19,178,10,100,9,78,24,1,2018
2306,Pittsburgh,Cleveland,9/9/2018,Shawn Smith,23,203,12,116,11,87,29,1,2018
2307,Cincinnati,Indianapolis,9/9/2018,Pete Morelli,15,185,8,94,7,91,17,1,2018
2308,Tennessee,Miami,9/9/2018,Jerome Boger,12,99,5,48,7,51,17,1,2018
2309,San Francisco,Minnesota,9/9/2018,Clay Martin,10,73,3,21,7,52,11,1,2018
2310,Houston,New England,9/9/2018,Tony Corrente,12,80,6,44,6,36,13,1,2018
2311,Tampa Bay,New Orleans,9/9/2018,John Parry,15,147,7,70,8,77,21,1,2018
2312,Jacksonville,N.Y. Giants,9/9/2018,Craig Wrolstad,17,162,11,119,6,43,18,1,2018
2313,Kansas City,LA Chargers,9/9/2018,Clete Blakeman,13,95,6,50,7,45,16,1,2018
2314,Washington,Arizona,9/9/2018,Walt Coleman,18,130,9,63,9,67,21,1,2018
2315,Dallas,Carolina,9/9/2018,Walt Anderson,19,165,10,85,9,80,21,1,2018
2316,Seattle,Denver,9/9/2018,Brad Allen,14,105,7,45,7,60,16,1,2018
2317,Chicago,Green Bay,9/9/2018,Carl Cheffers,13,107,5,35,8,72,14,1,2018
2318,N.Y. Jets,Detroit,9/10/2018,Bill Vinovich,10,64,7,49,3,15,10,1,2018
2319,LA Rams,Oakland,9/10/2018,Ron Torbert,19,225,8,70,11,155,20,1,2018
2320,Baltimore,Cincinnati,9/13/2018,Walt Anderson,16,143,7,51,9,92,18,2,2018
2321,Carolina,Atlanta,9/16/2018,Bill Vinovich,9,75,7,49,2,26,16,2,2018
2322,LA Chargers,Buffalo,9/16/2018,Clay Martin,12,76,6,45,6,31,13,2,2018
2323,Minnesota,Green Bay,9/16/2018,Tony Corrente,15,124,8,70,7,54,19,2,2018
2324,Cleveland,New Orleans,9/16/2018,Ron Torbert,8,96,4,43,4,53,9,2,2018
2325,Miami,N.Y. Jets,9/16/2018,Brad Allen,9,60,2,10,7,50,10,2,2018
2326,Kansas City,Pittsburgh,9/16/2018,Jerome Boger,24,166,12,76,12,90,27,2,2018
2327,Philadelphia,Tampa Bay,9/16/2018,Alex Kemp,10,99,6,55,4,44,14,2,2018
2328,Houston,Tennessee,9/16/2018,Pete Morelli,19,158,11,88,8,70,19,2,2018
2329,Indianapolis,Washington,9/16/2018,Clete Blakeman,13,116,6,26,7,90,13,2,2018
2330,Arizona,LA Rams,9/16/2018,Craig Wrolstad,14,96,9,47,5,49,14,2,2018
2331,Detroit,San Francisco,9/16/2018,Shawn Hochuli,19,191,10,105,9,86,23,2,2018
2332,Oakland,Denver,9/16/2018,John Hussey,10,65,4,30,6,35,14,2,2018
2333,New England,Jacksonville,9/16/2018,Carl Cheffers,9,96,2,25,7,71,9,2,2018
2334,N.Y. Giants,Dallas,9/16/2018,John Parry,9,71,3,24,6,47,10,2,2018
2335,Seattle,Chicago,9/17/2018,Walt Coleman,12,92,5,37,7,55,12,2,2018
2336,N.Y. Jets,Cleveland,9/20/2018,Jerome Boger,11,96,6,55,5,41,19,3,2018
2337,New Orleans,Atlanta,9/23/2018,Walt Anderson,16,174,11,120,5,54,18,3,2018
2338,Denver,Baltimore,9/23/2018,Ron Torbert,20,172,13,120,7,52,20,3,2018
2339,Cincinnati,Carolina,9/23/2018,John Parry,7,53,4,36,3,17,8,3,2018
2340,N.Y. Giants,Houston,9/23/2018,Walt Coleman,10,70,3,20,7,50,17,3,2018
2341,Tennessee,Jacksonville,9/23/2018,Shawn Smith,12,105,4,30,8,75,12,3,2018
2342,San Francisco,Kansas City,9/23/2018,Tony Corrente,20,195,14,147,6,48,26,3,2018
2343,Oakland,Miami,9/23/2018,Shawn Hochuli,17,112,8,38,9,74,22,3,2018
2344,Buffalo,Minnesota,9/23/2018,Alex Kemp,18,143,12,84,6,59,19,3,2018
2345,Indianapolis,Philadelphia,9/23/2018,Clay Martin,21,187,11,77,10,110,25,3,2018
2346,Green Bay,Washington,9/23/2018,Craig Wrolstad,17,181,11,115,6,66,19,3,2018
2347,LA Chargers,LA Rams,9/23/2018,John Hussey,10,94,4,30,6,64,10,3,2018
2348,Chicago,Arizona,9/23/2018,Bill Vinovich,13,88,7,45,6,43,15,3,2018
2349,Dallas,Seattle,9/23/2018,Carl Cheffers,17,122,7,55,10,67,18,3,2018
2350,New England,Detroit,9/23/2018,Clete Blakeman,11,108,5,38,6,70,12,3,2018
2351,Pittsburgh,Tampa Bay,9/24/2018,Pete Morelli,22,235,13,155,9,80,26,3,2018
2352,Minnesota,LA Rams,9/27/2018,Brad Allen,6,50,4,35,2,15,10,4,2018
2353,Cincinnati,Atlanta,9/30/2018,Shawn Smith,16,150,6,55,10,95,21,4,2018
2354,Tampa Bay,Chicago,9/30/2018,Jerome Boger,15,137,11,99,4,38,18,4,2018
2355,Detroit,Dallas,9/30/2018,Walt Coleman,10,78,8,58,2,20,13,4,2018
2356,Buffalo,Green Bay,9/30/2018,Bill Vinovich,8,80,3,20,5,60,9,4,2018
